0.000100,1.411946,51.454000
0.000158,1.418412,51.526000
0.000251,1.418230,51.790000
0.000398,1.431908,51.594000
0.000631,1.445823,51.544000
0.001000,1.463462,51.682000
0.001585,1.481939,51.530000
0.002512,1.502343,51.446000
0.003981,1.518698,51.568000
0.006310,1.541928,51.160000
0.010000,1.577925,50.692000
